portfolio_name,position_date,identifier_client,book_price,quantity,curve_name
USIG,2025-04-30,US50050GAU22,100.3,320112.56,USD_SWAP
USIG,2025-04-30,US96145DAD75,96.9,874544.38,USD_SWAP
USIG,2025-04-30,US98388MAB37,94.8,850172.99,USD_SWAP
USIG,2025-04-30,US14040HBW43,97.55,2090983.4,USD_SWAP
USIG,2025-04-30,US465685AR63,100.47,1473537.57,USD_SWAP
USIG,2025-04-30,US65535HBR93,101.57,836973.2,USD_SWAP
USIG,2025-04-30,US17325FBL13,100.53,2689255.07,USD_SWAP
USIG,2025-04-30,US075887CQ08,100.3,1255388.23,USD_SWAP
USIG,2025-04-30,US82460CAL81,97.74,583730.51,USD_SWAP
USIG,2025-04-30,US26884LAF67,98.1,1499938.9,USD_SWAP
USIG,2025-04-30,US37045XBT28,98.6,1878944.52,USD_SWAP
USIG,2025-04-30,US373298BP28,108.0,1184419.07,USD_SWAP
USIG,2025-04-30,US526057CV49,100.28,545138.31,USD_SWAP
USIG,2025-04-30,US65535HBF55,101.18,894466.17,USD_SWAP
USIG,2025-04-30,US05578AAY47,101.37,1027537.11,USD_SWAP
USIG,2025-04-30,US26835PAH38,92.55,1498851.27,USD_SWAP
USIG,2025-04-30,US10922NAC74,97.64,830784.48,USD_SWAP
USIG,2025-04-30,US15189WAL46,98.82,434986.36,USD_SWAP
USIG,2025-04-30,US86562MBC38,98.44,1003880.3,USD_SWAP
USIG,2025-04-30,US63253QAG91,101.43,1156821.45,USD_SWAP
USIG,2025-04-30,US63743HFJ68,101.93,748181.66,USD_SWAP
USIG,2025-04-30,US24422EXT18,102.0,1380558.07,USD_SWAP
USIG,2025-04-30,US03027XAR17,97.44,1277814.39,USD_SWAP
USIG,2025-04-30,US461070AP91,98.95,987831.48,USD_SWAP
USIG,2025-04-30,US84612MAA36,96.55,986448.18,USD_SWAP
USIG,2025-04-30,US882508BG82,91.81,1303641.42,USD_SWAP
USIG,2025-04-30,US244199BD66,104.43,1116712.68,USD_SWAP
USIG,2025-04-30,US465685AP08,96.84,985254.75,USD_SWAP
USIG,2025-04-30,US500631AY22,102.68,545738.95,USD_SWAP
USIG,2025-04-30,US25156PBB85,99.72,1700585.57,USD_SWAP
USIG,2025-04-30,US55336VBN91,99.03,1467621.95,USD_SWAP
USIG,2025-04-30,US231021AJ54,107.19,389738.06,USD_SWAP
USIG,2025-04-30,US91324PEU21,99.59,1894449.56,USD_SWAP
USIG,2025-04-30,US74460WAF41,102.62,785550.55,USD_SWAP
USIG,2025-04-30,US110122EF17,101.93,2600439.7,USD_SWAP
USIG,2025-04-30,US191216CV08,88.02,2163826.94,USD_SWAP
USIG,2025-04-30,US37045XDR44,95.21,1448214.06,USD_SWAP
USIG,2025-04-30,US42225UAF12,97.45,864097.71,USD_SWAP
USIG,2025-04-30,US345397ZW60,98.09,1006369.84,USD_SWAP
USIG,2025-04-30,US478160DJ00,102.23,1499814.38,USD_SWAP
USIG,2025-04-30,US22822VAH42,97.54,1770452.77,USD_SWAP
USIG,2025-04-30,US636180BN05,98.22,759681.83,USD_SWAP
USIG,2025-04-30,US166754AS05,97.74,1200502.73,USD_SWAP
USIG,2025-04-30,US606822AV60,98.71,1795200.41,USD_SWAP
USIG,2025-04-30,US96122FAA57,100.9,1206906.15,USD_SWAP
USIG,2025-04-30,US38937LAB71,97.1,806707.95,USD_SWAP
USIG,2025-04-30,US14913UAJ97,101.79,1025763.08,USD_SWAP
USIG,2025-04-30,US10373QAC42,98.47,1547802.04,USD_SWAP
USIG,2025-04-30,US47216QAB95,93.73,1122768.72,USD_SWAP
USIG,2025-04-30,US341081GT84,103.18,1234209.43,USD_SWAP
USIG,2025-04-30,US055451BC11,102.1,1382257.06,USD_SWAP
USIG,2025-04-30,US824348BS43,100.3,227205.67,USD_SWAP
USIG,2025-04-30,US86944BAD55,97.72,297288.03,USD_SWAP
USIG,2025-04-30,US48268KAH41,98.86,159698.81,USD_SWAP
USIG,2025-04-30,US718547AT95,100.78,1382070.39,USD_SWAP
USIG,2025-04-30,US316773CV06,98.24,965177.34,USD_SWAP
USIG,2025-04-30,US05890MAA18,97.23,873330.13,USD_SWAP
USIG,2025-04-30,US94106LBN82,91.92,819268.26,USD_SWAP
USIG,2025-04-30,US771196CF76,103.15,2374983.63,USD_SWAP
USIG,2025-04-30,US589331AE71,105.24,1635858.35,USD_SWAP
USIG,2025-04-30,US681936BF65,99.39,1161433.87,USD_SWAP
USIG,2025-04-30,US191216CT51,96.61,1979666.8,USD_SWAP
USIG,2025-04-30,US928563AC98,98.15,2170600.85,USD_SWAP
USIG,2025-04-30,US303075AA30,96.46,851671.93,USD_SWAP
USIG,2025-04-30,US437076BY77,94.84,2586684.47,USD_SWAP
USIG,2025-04-30,US573284AT34,97.23,803702.36,USD_SWAP
USIG,2025-04-30,US88579YBC49,97.51,1174133.85,USD_SWAP
USIG,2025-04-30,US82460CBF05,99.98,400553.98,USD_SWAP
USIG,2025-04-30,US606822BC70,98.83,1342878.62,USD_SWAP
USIG,2025-04-30,US92343VGH15,94.05,3868541.04,USD_SWAP
USIG,2025-04-30,US29336EAA10,99.53,299591.91,USD_SWAP
USIG,2025-04-30,US858119BN92,92.92,313304.28,USD_SWAP
USIG,2025-04-30,US65339KBW99,92.49,2135578.82,USD_SWAP
USIG,2025-04-30,US00912XAY04,97.56,777194.67,USD_SWAP
USIG,2025-04-30,US6944PL2H11,91.1,526530.21,USD_SWAP
USIG,2025-04-30,US00138CBD92,100.81,189171.2,USD_SWAP
USIG,2025-04-30,US46817MAR88,100.67,628132.76,USD_SWAP
USIG,2025-04-30,US74340XBL47,100.12,610885.04,USD_SWAP
USIG,2025-04-30,US74005PBT03,85.09,1175643.56,USD_SWAP
USIG,2025-04-30,US595620AT22,97.54,1401146.9,USD_SWAP
USIG,2025-04-30,US74256LEW54,103.11,702822.86,USD_SWAP
USIG,2025-04-30,US871607AB32,100.68,1107817.89,USD_SWAP
USIG,2025-04-30,US94106LBQ14,91.31,741511.49,USD_SWAP
USIG,2025-04-30,US26442EAF79,97.58,584684.17,USD_SWAP
USIG,2025-04-30,US931142ET65,86.37,2362429.03,USD_SWAP
USIG,2025-04-30,US482480AG50,99.01,1614273.04,USD_SWAP
USIG,2025-04-30,US806851AQ42,100.09,489775.54,USD_SWAP
USIG,2025-04-30,US26442CAX20,98.6,1110905.09,USD_SWAP
USIG,2025-04-30,US20030NED93,100.69,1641377.84,USD_SWAP
USIG,2025-04-30,US05578AAJ79,96.62,1409745.34,USD_SWAP
USIG,2025-04-30,US94106LBV09,101.91,1311394.21,USD_SWAP
USIG,2025-04-30,US59524QAA31,98.95,315415.51,USD_SWAP
USIG,2025-04-30,US92343EAL65,99.95,1048159.9,USD_SWAP
USIG,2025-04-30,US91324PDP45,98.37,1342940.05,USD_SWAP
USIG,2025-04-30,US172967LS86,97.19,3425816.71,USD_SWAP
USIG,2025-04-30,US708696BY48,96.7,863817.93,USD_SWAP
USIG,2025-04-30,US172967KA87,99.44,5756114.66,USD_SWAP
USIG,2025-04-30,US74052BAA52,96.38,446380.91,USD_SWAP
USIG,2025-04-30,US29379VBT98,99.22,1655669.73,USD_SWAP
USIG,2025-04-30,US30303M8M79,102.57,1973745.01,USD_SWAP
USIG,2025-04-30,US46647PDA12,99.55,4688564.53,USD_SWAP
USIG,2025-04-30,US12625GAF19,94.72,650187.24,USD_SWAP
USIG,2025-04-30,US526107AF41,93.29,749466.51,USD_SWAP
USIG,2025-04-30,US097023BU85,96.32,543677.29,USD_SWAP
USIG,2025-04-30,US12636YAC66,98.48,1477727.41,USD_SWAP
USIG,2025-04-30,US55279HAQ39,97.09,948998.19,USD_SWAP
USIG,2025-04-30,USN8438JAB46,100.6,1931609.44,USD_SWAP
USIG,2025-04-30,US75951AAN81,96.04,447006.46,USD_SWAP
USIG,2025-04-30,US01882YAF34,101.15,815584.08,USD_SWAP
USIG,2025-04-30,US037833ED89,86.77,3519941.49,USD_SWAP
USIG,2025-04-30,US025816CW76,99.06,1807749.19,USD_SWAP
USIG,2025-04-30,US06418GAD97,102.34,1188792.07,USD_SWAP
USIG,2025-04-30,US742718FQ70,87.96,1271139.3,USD_SWAP
USIG,2025-04-30,US45262BAF04,102.96,1838367.1,USD_SWAP
USIG,2025-04-30,US548661AH09,106.2,1000069.32,USD_SWAP
USIG,2025-04-30,US57629W6H81,101.77,1144888.17,USD_SWAP
USIG,2025-04-30,US73730EAB92,99.49,145728.83,USD_SWAP
USIG,2025-04-30,US842587DS35,103.45,1540167.73,USD_SWAP
USIG,2025-04-30,US06675DCE04,99.97,1220873.43,USD_SWAP
USIG,2025-04-30,US88034QAA58,97.92,784672.77,USD_SWAP
USIG,2025-04-30,US22550L2M24,107.84,3874640.59,USD_SWAP
USIG,2025-04-30,US85855CAA80,94.29,1333331.98,USD_SWAP
USIG,2025-04-30,US79587J2B82,101.25,164351.78,USD_SWAP
USIG,2025-04-30,US71427QAA67,91.35,1238944.97,USD_SWAP
USIG,2025-04-30,US404280CV97,91.85,2814146.03,USD_SWAP
USIG,2025-04-30,US78016HZX15,100.69,1861176.59,USD_SWAP
USIG,2025-04-30,US254687FL52,90.94,2699680.28,USD_SWAP
USIG,2025-04-30,US437076CW03,102.16,1309361.36,USD_SWAP
USIG,2025-04-30,US02209SBS14,100.9,520052.76,USD_SWAP
USIG,2025-04-30,US589400AB62,98.47,799547.69,USD_SWAP
USIG,2025-04-30,US05964HAQ83,98.83,2390409.97,USD_SWAP
USIG,2025-04-30,US023135BS49,87.43,2780575.04,USD_SWAP
USIG,2025-04-30,US500631BD75,100.59,324932.89,USD_SWAP
USIG,2025-04-30,US36267VAF04,102.51,3039412.1,USD_SWAP
USIG,2025-04-30,US06406RBD89,98.34,631622.78,USD_SWAP
USIG,2025-04-30,US06368LGV27,101.73,1940513.9,USD_SWAP
USIG,2025-04-30,US682680AS26,98.41,935699.0,USD_SWAP
USIG,2025-04-30,US872882AJ46,92.37,1870621.33,USD_SWAP
USIG,2025-04-30,US12592BAU89,100.15,472814.74,USD_SWAP
USIG,2025-04-30,US29736RAS94,99.8,1063178.98,USD_SWAP
USIG,2025-04-30,US512807AU29,98.75,1923438.72,USD_SWAP
USIG,2025-04-30,US74460DAD12,96.33,798444.19,USD_SWAP
USIG,2025-04-30,US24422EUY30,94.27,1032931.48,USD_SWAP
USIG,2025-04-30,US82620KBD46,93.27,1895806.52,USD_SWAP
USIG,2025-04-30,US24703DBJ90,101.87,1690721.71,USD_SWAP
USIG,2025-04-30,US539830CC15,100.63,1228212.0,USD_SWAP
USIG,2025-04-30,US816851BA63,96.86,1768545.88,USD_SWAP
USIG,2025-04-30,US713466AB69,100.81,930397.33,USD_SWAP
USIG,2025-04-30,US09659W2R48,91.54,2097168.91,USD_SWAP
USIG,2025-04-30,US74340XBX84,98.76,683501.43,USD_SWAP
USIG,2025-04-30,US034863AU41,99.58,950802.59,USD_SWAP
USIG,2025-04-30,US29449WAR88,100.68,1151224.89,USD_SWAP
USIG,2025-04-30,US606822CE28,98.91,1519359.01,USD_SWAP
USIG,2025-04-30,US68233JBH68,97.84,785904.74,USD_SWAP
USIG,2025-04-30,US718172DC02,102.67,558180.93,USD_SWAP
USIG,2025-04-30,US59217GFQ73,103.16,882321.28,USD_SWAP
USIG,2025-04-30,US458140BY59,97.91,2024314.92,USD_SWAP
USIG,2025-04-30,US24422EXH79,100.59,1480578.65,USD_SWAP
USIG,2025-04-30,US25243YAZ25,98.39,885738.43,USD_SWAP
USIG,2025-04-30,US907818CF33,108.04,1251497.77,USD_SWAP
USIG,2025-04-30,US808513AZ88,98.88,1012116.74,USD_SWAP
USIG,2025-04-30,US037833EJ59,86.15,1345565.07,USD_SWAP
USIG,2025-04-30,US052528AM81,85.95,2352298.46,USD_SWAP
USIG,2025-04-30,US08658EAA55,106.02,276135.32,USD_SWAP
USIG,2025-04-30,US11135FBE07,93.24,1303239.91,USD_SWAP
USIG,2025-04-30,US65339KCM09,101.07,2087843.48,USD_SWAP
USIG,2025-04-30,US172967LP48,97.78,3831736.6,USD_SWAP
USIG,2025-04-30,US313747AY39,96.86,904339.94,USD_SWAP
USIG,2025-04-30,US031162DB37,91.55,1875009.74,USD_SWAP
USIG,2025-04-30,US514887AB47,106.32,145080.58,USD_SWAP
USIG,2025-04-30,US24703TAF30,102.88,1140956.87,USD_SWAP
USIG,2025-04-30,US931142FN86,100.57,874952.47,USD_SWAP
USIG,2025-04-30,US709599AX20,98.95,959585.38,USD_SWAP
USIG,2025-04-30,US15189YAG17,102.31,1421756.81,USD_SWAP
USIG,2025-04-30,US87612EBH80,96.66,1430995.22,USD_SWAP
USIG,2025-04-30,US337932AH00,98.25,2214101.91,USD_SWAP
USIG,2025-04-30,US03040WAS44,98.01,687071.05,USD_SWAP
USIG,2025-04-30,US30321L2D39,95.65,732377.34,USD_SWAP
USIG,2025-04-30,US90331HPP28,99.74,648584.89,USD_SWAP
USIG,2025-04-30,US007589AA28,98.29,168359.7,USD_SWAP
USIG,2025-04-30,US61744YAK47,97.56,4522766.69,USD_SWAP
USIG,2025-04-30,US29364WAW82,96.93,761634.97,USD_SWAP
USIG,2025-04-30,US78081BAJ26,93.47,1672094.49,USD_SWAP
USIG,2025-04-30,US6944PL2U22,103.32,806995.44,USD_SWAP
USIG,2025-04-30,US742718FW49,88.8,1250655.6,USD_SWAP
USIG,2025-04-30,US30231GBK76,96.87,2926363.57,USD_SWAP
USIG,2025-04-30,US30321L2G69,102.23,475178.28,USD_SWAP
USIG,2025-04-30,US24422EUU18,97.08,1051443.03,USD_SWAP
USIG,2025-04-30,US656029AL92,101.7,1388447.16,USD_SWAP
USIG,2025-04-30,US01626PAH91,97.52,1567405.39,USD_SWAP
USIG,2025-04-30,US784710AC97,101.35,702489.56,USD_SWAP
USIG,2025-04-30,US58933YAX31,96.93,2817297.69,USD_SWAP
USIG,2025-04-30,US58013MFU36,101.29,978434.29,USD_SWAP
USIG,2025-04-30,US641062BG80,102.77,986799.48,USD_SWAP
USIG,2025-04-30,US00724PAD15,91.66,2252458.26,USD_SWAP
USIG,2025-04-30,US92564RAD70,97.84,1143452.68,USD_SWAP
USIG,2025-04-30,US009158BH84,101.03,1499627.94,USD_SWAP
USIG,2025-04-30,US98105EAM93,100.95,403507.04,USD_SWAP
USIG,2025-04-30,US64110LAT35,105.09,3394666.59,USD_SWAP
USIG,2025-04-30,US29364GAN34,92.63,989105.82,USD_SWAP
USIG,2025-04-30,US682680CB72,99.09,313299.19,USD_SWAP
USIG,2025-04-30,US278642BA03,103.35,698798.32,USD_SWAP
USIG,2025-04-30,US87264AAT25,100.02,299492.22,USD_SWAP
USIG,2025-04-30,US86765BAU35,98.54,1313170.37,USD_SWAP
USIG,2025-04-30,US620076BL24,100.3,1331354.16,USD_SWAP
USIG,2025-04-30,US120568BD12,98.91,590825.04,USD_SWAP
USIG,2025-04-30,US92660FAK03,99.67,329370.56,USD_SWAP
USIG,2025-04-30,US92826CAM47,90.26,2319217.72,USD_SWAP
USIG,2025-04-30,US053015AF05,85.8,1589963.14,USD_SWAP
USIG,2025-04-30,US678858BT77,98.23,619528.8,USD_SWAP
USIG,2025-04-30,US11135FCE97,100.98,1835189.1,USD_SWAP
USIG,2025-04-30,US29278NAN30,101.45,1381655.71,USD_SWAP
USIG,2025-04-30,US717081ET61,97.11,2683953.34,USD_SWAP
USIG,2025-04-30,US641423CC04,97.58,938002.82,USD_SWAP
USIG,2025-04-30,US842400HS51,102.52,1237836.36,USD_SWAP
USIG,2025-04-30,US26441CBW47,101.11,1066180.99,USD_SWAP
USIG,2025-04-30,US89788MAG78,99.16,1229165.62,USD_SWAP
USIG,2025-04-30,US01609WAT99,97.16,3788268.27,USD_SWAP
USIG,2025-04-30,US548661AK38,106.72,1300106.33,USD_SWAP
USIG,2025-04-30,US74460DAH26,92.18,833040.79,USD_SWAP
USIG,2025-04-30,US68389XCM56,100.23,1407180.93,USD_SWAP
USIG,2025-04-30,US189054AW99,98.53,837221.7,USD_SWAP
USIG,2025-04-30,US02665WED92,100.48,967288.01,USD_SWAP
USIG,2025-04-30,US24820RAG39,107.26,664680.63,USD_SWAP
USIG,2025-04-30,US742718FH71,94.98,2247423.75,USD_SWAP
USIG,2025-04-30,US853254BF64,98.84,1628976.0,USD_SWAP
USIG,2025-04-30,US06051GHD43,96.97,8276855.57,USD_SWAP
USIG,2025-04-30,US02665WCE93,97.41,953394.17,USD_SWAP
USIG,2025-04-30,US63906YAM03,100.35,670327.07,USD_SWAP
USIG,2025-04-30,US756109BH64,97.16,1047774.12,USD_SWAP
USIG,2025-04-30,US24422EVP14,92.95,765754.7,USD_SWAP
USIG,2025-04-30,US30225VAM90,98.36,930733.97,USD_SWAP
USIG,2025-04-30,US048303CH28,98.89,635600.33,USD_SWAP
USIG,2025-04-30,US66815L2M02,101.46,1089465.72,USD_SWAP
USIG,2025-04-30,US14040HCE36,97.79,1687732.66,USD_SWAP
USIG,2025-04-30,US05530QAP54,99.57,1625850.15,USD_SWAP
USIG,2025-04-30,US87020PAT49,101.6,1771687.89,USD_SWAP
USIG,2025-04-30,US06000BAB80,99.1,770024.66,USD_SWAP
USIG,2025-04-30,US78355HKU22,99.1,593840.48,USD_SWAP
USIG,2025-04-30,US11135FCA75,99.14,1279262.55,USD_SWAP
USIG,2025-04-30,US6944PL2S75,101.26,715887.11,USD_SWAP
USIG,2025-04-30,US86562MCR97,102.6,2676890.41,USD_SWAP
USIG,2025-04-30,US855244AV14,95.41,1251086.97,USD_SWAP
USIG,2025-04-30,US785592AU04,99.02,2552892.97,USD_SWAP
USIG,2025-04-30,US641062AT11,85.76,1292817.69,USD_SWAP
USIG,2025-04-30,US74340XCG43,101.43,1170124.52,USD_SWAP
USIG,2025-04-30,US744448CP44,97.97,236341.18,USD_SWAP
USIG,2025-04-30,US83368RBZ47,100.52,431298.5,USD_SWAP
USIG,2025-04-30,US44920UAL26,97.76,299931.09,USD_SWAP
USIG,2025-04-30,US797440CE27,101.83,1346595.51,USD_SWAP
USIG,2025-04-30,US38141GWL49,97.95,3749878.86,USD_SWAP
USIG,2025-04-30,US496902AQ09,99.61,1129583.73,USD_SWAP
USIG,2025-04-30,US15189XBD93,102.74,855626.27,USD_SWAP
USIG,2025-04-30,US404280BK42,98.67,3641385.97,USD_SWAP
USIG,2025-04-30,US46647PAM86,97.3,3332914.87,USD_SWAP
USIG,2025-04-30,US13607PHT49,99.73,1419031.94,USD_SWAP
USIG,2025-04-30,US03073EAP07,97.33,1599884.28,USD_SWAP
USIG,2025-04-30,US04685A3X78,101.39,689871.3,USD_SWAP
USIG,2025-04-30,US44891ABG13,96.63,662278.45,USD_SWAP
USIG,2025-04-30,US744573AV86,103.15,1184405.17,USD_SWAP
USIG,2025-04-30,US22822VAE11,98.64,949737.33,USD_SWAP
USIG,2025-04-30,US037833DU14,88.41,2393929.42,USD_SWAP
USIG,2025-04-30,US09261XAB82,96.43,986615.45,USD_SWAP
USIG,2025-04-30,US149123CG49,93.44,866747.27,USD_SWAP
USIG,2025-04-30,US882508CG73,101.12,1128240.71,USD_SWAP
USIG,2025-04-30,US126650DM98,92.66,3096980.01,USD_SWAP
USIG,2025-04-30,US92343VER15,99.96,6070112.52,USD_SWAP
USIG,2025-04-30,US98978VAN38,98.62,1215785.68,USD_SWAP
USIG,2025-04-30,US58769JBC09,99.91,451005.19,USD_SWAP
USIG,2025-04-30,US50220PAC77,93.3,1828948.94,USD_SWAP
USIG,2025-04-30,US06368L8K50,99.88,1406268.78,USD_SWAP
USIG,2025-04-30,US89115A2M37,101.71,2301565.64,USD_SWAP
USIG,2025-04-30,US20030NCT63,99.43,5920102.06,USD_SWAP
USIG,2025-04-30,US79588TAC45,99.41,892529.85,USD_SWAP
USIG,2025-04-30,US06051GGC78,99.15,3285984.91,USD_SWAP
USIG,2025-04-30,US237194AP05,99.47,672260.02,USD_SWAP
USIG,2025-04-30,US776743AN67,92.74,1511472.69,USD_SWAP
USIG,2025-04-30,US29364NAT54,95.55,667153.15,USD_SWAP
USIG,2025-04-30,US857477DA85,100.37,421601.81,USD_SWAP
USIG,2025-04-30,US872287AL19,107.06,779721.42,USD_SWAP
USIG,2025-04-30,US539439AR07,99.49,2418260.87,USD_SWAP
USIG,2025-04-30,US609207AM78,99.26,359221.42,USD_SWAP
USIG,2025-04-30,US69377FAA49,99.25,1401462.96,USD_SWAP
USIG,2025-04-30,US65558RAD17,101.77,1728309.01,USD_SWAP
USIG,2025-04-30,US025537AU52,93.99,611121.32,USD_SWAP
USIG,2025-04-30,US05565ECA10,97.71,867728.49,USD_SWAP
USIG,2025-04-30,US713448EG97,110.03,1285224.69,USD_SWAP
USIG,2025-04-30,US126650BJ87,103.05,712437.06,USD_SWAP
USIG,2025-04-30,US858119BF68,99.85,758380.39,USD_SWAP
USIG,2025-04-30,US548661DX22,91.34,863546.42,USD_SWAP
USIG,2025-04-30,US200447AF75,99.72,663523.58,USD_SWAP
USIG,2025-04-30,US24422EWE57,96.69,996531.42,USD_SWAP
USIG,2025-04-30,US05565ECQ61,99.94,862333.3,USD_SWAP
USIG,2025-04-30,US40434LAB18,96.53,1685465.75,USD_SWAP
USIG,2025-04-30,US50065RAK32,100.5,840673.87,USD_SWAP
USIG,2025-04-30,US690742AN12,101.62,642336.54,USD_SWAP
USIG,2025-04-30,US11134LAR06,97.5,1450430.24,USD_SWAP
USIG,2025-04-30,US62954WAD74,92.21,2496936.1,USD_SWAP
USIG,2025-04-30,US46128MAJ09,98.7,356235.58,USD_SWAP
USIG,2025-04-30,US693506BP19,98.07,1288196.27,USD_SWAP
USIG,2025-04-30,US718546AR56,98.41,1456013.5,USD_SWAP
USIG,2025-04-30,US038222AS42,102.14,1303586.53,USD_SWAP
USIG,2025-04-30,US00205GAD97,99.14,959029.31,USD_SWAP
USIG,2025-04-30,US06407EAG08,101.04,1225110.78,USD_SWAP
USIG,2025-04-30,US86562MAY66,97.61,1459822.76,USD_SWAP
USIG,2025-04-30,US78017FZQ98,99.88,1114628.45,USD_SWAP
USIG,2025-04-30,US13645RAY09,98.91,968952.17,USD_SWAP
USIG,2025-04-30,US66989HAT59,98.3,1564297.37,USD_SWAP
USIG,2025-04-30,US22160KAP03,88.33,2499500.1,USD_SWAP
USIG,2025-04-30,US134429BG35,98.98,1799890.84,USD_SWAP
USIG,2025-04-30,US571903BJ14,101.02,1557835.89,USD_SWAP
USIG,2025-04-30,US127097AG80,98.37,1576561.65,USD_SWAP
USIG,2025-04-30,US927804FZ22,98.6,1238635.98,USD_SWAP
USIG,2025-04-30,US95040QAD60,99.57,1178352.53,USD_SWAP
USIG,2025-04-30,US46849LVA69,101.83,72499.33,USD_SWAP
USIG,2025-04-30,US29670GAJ13,100.4,557359.82,USD_SWAP
USIG,2025-04-30,US78486LAA08,98.73,242307.94,USD_SWAP
USIG,2025-04-30,US82939GAP37,93.24,1950581.41,USD_SWAP
USIG,2025-04-30,US845011AH89,101.96,445634.36,USD_SWAP
USIG,2025-04-30,US67077MBC10,101.05,745603.26,USD_SWAP
USIG,2025-04-30,US74762EAK82,100.28,784954.08,USD_SWAP
USIG,2025-04-30,US209111FS71,99.03,820095.03,USD_SWAP
USIG,2025-04-30,US50048WAA62,102.16,455916.82,USD_SWAP
USIG,2025-04-30,US02344AAC27,100.47,1176385.25,USD_SWAP
USIG,2025-04-30,US24023KAF57,94.41,236355.64,USD_SWAP
USIG,2025-04-30,US842587DQ78,101.43,1253595.65,USD_SWAP
USIG,2025-04-30,US64110DAJ37,95.28,1282787.13,USD_SWAP
USIG,2025-04-30,US046353AT52,99.07,1769883.94,USD_SWAP
USIG,2025-04-30,US929160AT60,98.58,778834.87,USD_SWAP
USIG,2025-04-30,US29278GAW87,99.88,1279548.17,USD_SWAP
USIG,2025-04-30,US863667AQ47,97.87,987542.97,USD_SWAP
USIG,2025-04-30,US78017DAF50,100.3,1761728.51,USD_SWAP
USIG,2025-04-30,US03073EAV74,100.34,571684.83,USD_SWAP
USIG,2025-04-30,US097023CM50,96.2,1505664.02,USD_SWAP
USIG,2025-04-30,US58013MFF68,98.62,1619542.37,USD_SWAP
USIG,2025-04-30,US92564RAA32,98.68,1867104.27,USD_SWAP
USIG,2025-04-30,US92939UAL08,100.74,892984.19,USD_SWAP
USIG,2025-04-30,US443510AH55,96.81,672204.13,USD_SWAP
USIG,2025-04-30,US05565ECW30,100.38,594866.32,USD_SWAP
USIG,2025-04-30,US16412XAG07,100.96,2153593.05,USD_SWAP
USIG,2025-04-30,US771196CP58,99.93,1200537.64,USD_SWAP
USIG,2025-04-30,US902917AH67,108.0,890543.85,USD_SWAP
USIG,2025-04-30,US136375BD37,107.7,1107095.28,USD_SWAP
USIG,2025-04-30,US056752AL23,99.56,593249.11,USD_SWAP
USIG,2025-04-30,US60687YAR09,98.71,1613067.68,USD_SWAP
USIG,2025-04-30,US096630AF58,99.6,1218043.18,USD_SWAP
USIG,2025-04-30,US49446RAS85,98.41,710389.1,USD_SWAP
USIG,2025-04-30,US17275RBR21,102.12,3843723.69,USD_SWAP
USIG,2025-04-30,US0641598N91,87.87,862751.88,USD_SWAP
USIG,2025-04-30,US370334CG79,99.47,2344736.12,USD_SWAP
USIG,2025-04-30,US82939GAS75,90.52,1253177.11,USD_SWAP
USIG,2025-04-30,US210518DC78,98.4,516448.65,USD_SWAP
USIG,2025-04-30,US74153WCS61,102.15,974354.77,USD_SWAP
USIG,2025-04-30,US883556CK68,91.77,1099115.16,USD_SWAP
USIG,2025-04-30,US114259AV67,100.04,646838.69,USD_SWAP
USIG,2025-04-30,US136385AX99,98.31,2289536.79,USD_SWAP
USIG,2025-04-30,US22822VAZ40,96.72,1284852.58,USD_SWAP
USIG,2025-04-30,US21987BAW81,97.57,1820692.4,USD_SWAP
USIG,2025-04-30,US74368CBZ68,99.45,449821.41,USD_SWAP
USIG,2025-04-30,US92826CAN20,84.17,1383057.28,USD_SWAP
USIG,2025-04-30,US44891ACT25,100.43,1295303.62,USD_SWAP
USIG,2025-04-30,US126650DH04,98.11,1058231.88,USD_SWAP
USIG,2025-04-30,US036752AB92,97.93,2514637.28,USD_SWAP
USIG,2025-04-30,US637639AK12,101.87,1106369.72,USD_SWAP
USIG,2025-04-30,US26442UAG94,98.06,853991.05,USD_SWAP
USIG,2025-04-30,US842400HQ95,100.02,1044441.94,USD_SWAP
USIG,2025-04-30,US42824CBS70,99.62,1974813.95,USD_SWAP
USIG,2025-04-30,US66815L2D03,92.3,901908.63,USD_SWAP
USIG,2025-04-30,US961214EW94,92.29,1748119.96,USD_SWAP
USIG,2025-04-30,US78016HZS20,102.23,1530905.86,USD_SWAP
USIG,2025-04-30,US05526DBB01,97.74,3374316.42,USD_SWAP
USIG,2025-04-30,US212015AU57,95.73,1337912.14,USD_SWAP
USIG,2025-04-30,US00774MBD65,101.88,1289443.97,USD_SWAP
USIG,2025-04-30,US665859AT17,97.95,809026.14,USD_SWAP
USIG,2025-04-30,US291011BQ68,92.32,1274208.6,USD_SWAP
USIG,2025-04-30,US023608AL60,95.47,846824.08,USD_SWAP
USIG,2025-04-30,US961214FN86,104.17,1913419.52,USD_SWAP
USIG,2025-04-30,US53944YAS28,98.14,1420764.38,USD_SWAP
USIG,2025-04-30,US090572AR99,97.28,671836.43,USD_SWAP
USIG,2025-04-30,US88032WAG15,97.84,2543041.93,USD_SWAP
USIG,2025-04-30,US26444HAE18,98.42,853522.4,USD_SWAP
USIG,2025-04-30,US87233QAC24,98.45,1326944.23,USD_SWAP
USIG,2025-04-30,US74256LFC81,100.9,572936.28,USD_SWAP
USIG,2025-04-30,US92212WAA80,100.61,159330.84,USD_SWAP
USIG,2025-04-30,US78355HKT58,96.73,824902.72,USD_SWAP
