identifier_client,quantity,book_price,portfolio_name,position_date,curve_name
US87020PAY34,765000.0,102.31,USIG01,2025-05-20,USD_SWAP
US64105MAB72,510000.0,101.66,USIG01,2025-05-20,USD_SWAP
US88339WAB28,1560000.0,100.71,USIG01,2025-05-20,USD_SWAP
US40139LBJ17,865000.0,98.76,USIG01,2025-05-20,USD_SWAP
US89115A2Y74,1265000.0,101.6,USIG01,2025-05-20,USD_SWAP
US05565ECE32,1290000.0,101.12,USIG01,2025-05-20,USD_SWAP
US372460AE59,645000.0,105.56,USIG01,2025-05-20,USD_SWAP
US970648AG61,1132000.0,99.46,USIG01,2025-05-20,USD_SWAP
US00138CAV00,545000.0,103.89,USIG01,2025-05-20,USD_SWAP
US09261HAK32,1551000.0,96.08,USIG01,2025-05-20,USD_SWAP
US46647PBU93,2316000.0,85.07,USIG01,2025-05-20,USD_SWAP
US23291KAH86,1460000.0,92.28,USIG01,2025-05-20,USD_SWAP
US95040QAN43,805000.0,91.28,USIG01,2025-05-20,USD_SWAP
US05369AAA97,1045000.0,96.18,USIG01,2025-05-20,USD_SWAP
US756109BS20,670000.0,100.33,USIG01,2025-05-20,USD_SWAP
US709599BR43,880000.0,102.22,USIG01,2025-05-20,USD_SWAP
US46115HBD89,575000.0,97.43,USIG01,2025-05-20,USD_SWAP
US17108JAA16,965000.0,98.53,USIG01,2025-05-20,USD_SWAP
US44891ACD72,1230000.0,101.28,USIG01,2025-05-20,USD_SWAP
US456837AM56,1942000.0,99.68,USIG01,2025-05-20,USD_SWAP
US46849LUY54,380000.0,101.29,USIG01,2025-05-20,USD_SWAP
US882508BJ22,1265000.0,87.9,USIG01,2025-05-20,USD_SWAP
US30225VAJ61,995000.0,102.79,USIG01,2025-05-20,USD_SWAP
US56585ABD37,1329000.0,97.55,USIG01,2025-05-20,USD_SWAP
US50205MAC38,525000.0,100.43,USIG01,2025-05-20,USD_SWAP
US31677QBU22,800000.0,100.28,USIG01,2025-05-20,USD_SWAP
US337738BG22,1165000.0,102.2,USIG01,2025-05-20,USD_SWAP
US489170AE03,500000.0,99.73,USIG01,2025-05-20,USD_SWAP
US718172CJ63,1350000.0,95.65,USIG01,2025-05-20,USD_SWAP
US59217GDC06,812000.0,94.46,USIG01,2025-05-20,USD_SWAP
US512807AV02,1483000.0,88.39,USIG01,2025-05-20,USD_SWAP
US682680AU71,1119000.0,99.57,USIG01,2025-05-20,USD_SWAP
US95040QAH74,924000.0,98.33,USIG01,2025-05-20,USD_SWAP
US124857AT09,613000.0,96.16,USIG01,2025-05-20,USD_SWAP
US438516CQ72,970000.0,101.57,USIG01,2025-05-20,USD_SWAP
US67021CAN74,855000.0,95.29,USIG01,2025-05-20,USD_SWAP
US30040WAT53,1990000.0,101.98,USIG01,2025-05-20,USD_SWAP
US292480AL49,1332000.0,100.61,USIG01,2025-05-20,USD_SWAP
US44644MAF86,1375000.0,99.47,USIG01,2025-05-20,USD_SWAP
US037833EP10,2025000.0,93.82,USIG01,2025-05-20,USD_SWAP
US404119CY34,935000.0,100.78,USIG01,2025-05-20,USD_SWAP
US906548CP55,831000.0,96.36,USIG01,2025-05-20,USD_SWAP
US637432NS00,737000.0,96.99,USIG01,2025-05-20,USD_SWAP
US904764BK20,915000.0,85.45,USIG01,2025-05-20,USD_SWAP
US460690BP43,1473000.0,100.03,USIG01,2025-05-20,USD_SWAP
US773903AH27,753000.0,96.57,USIG01,2025-05-20,USD_SWAP
US24422EVL00,965000.0,85.1,USIG01,2025-05-20,USD_SWAP
US17290JGJ43,20000.0,101.86,USIG01,2025-05-20,USD_SWAP
US25243YBB48,1753000.0,91.47,USIG01,2025-05-20,USD_SWAP
US845011AF24,385000.0,102.14,USIG01,2025-05-20,USD_SWAP
US46590XAZ96,1405000.0,100.74,USIG01,2025-05-20,USD_SWAP
US35671DCG88,735000.0,98.73,USIG01,2025-05-20,USD_SWAP
US03040WAU99,916000.0,96.02,USIG01,2025-05-20,USD_SWAP
US35671DCC74,700000.0,99.84,USIG01,2025-05-20,USD_SWAP
US035240AV25,2677000.0,95.84,USIG01,2025-05-20,USD_SWAP
US29336TAC45,325000.0,101.96,USIG01,2025-05-20,USD_SWAP
US00774MAE57,978000.0,97.48,USIG01,2025-05-20,USD_SWAP
US808513BC84,840000.0,100.63,USIG01,2025-05-20,USD_SWAP
US23636AAR23,1054000.0,99.02,USIG01,2025-05-20,USD_SWAP
US98462YAD22,596000.0,99.31,USIG01,2025-05-20,USD_SWAP
US37045XEX03,1285000.0,100.46,USIG01,2025-05-20,USD_SWAP
US75513ECU38,1180000.0,104.07,USIG01,2025-05-20,USD_SWAP
US713448ES36,2219000.0,93.08,USIG01,2025-05-20,USD_SWAP
US693475BV67,1455000.0,101.15,USIG01,2025-05-20,USD_SWAP
US02665WFE66,1165000.0,100.78,USIG01,2025-05-20,USD_SWAP
US911312BY18,1277000.0,100.48,USIG01,2025-05-20,USD_SWAP
US478160CV47,1905000.0,102.95,USIG01,2025-05-20,USD_SWAP
US6944PL2Z19,600000.0,101.14,USIG01,2025-05-20,USD_SWAP
US12570FAA93,1720000.0,99.98,USIG01,2025-05-20,USD_SWAP
US449276AC85,1150000.0,100.16,USIG01,2025-05-20,USD_SWAP
US35671DCE31,870000.0,98.47,USIG01,2025-05-20,USD_SWAP
US12661PAB58,1225000.0,98.29,USIG01,2025-05-20,USD_SWAP
US744573AW69,1025000.0,104.05,USIG01,2025-05-20,USD_SWAP
US172967LW98,2993000.0,98.39,USIG01,2025-05-20,USD_SWAP
US874060AW64,2828000.0,101.36,USIG01,2025-05-20,USD_SWAP
US37373WAD20,270000.0,99.78,USIG01,2025-05-20,USD_SWAP
US571903BN26,1045000.0,102.99,USIG01,2025-05-20,USD_SWAP
US73730EAD58,560000.0,102.3,USIG01,2025-05-20,USD_SWAP
US713448FA19,1227000.0,84.63,USIG01,2025-05-20,USD_SWAP
US747525BK80,1365000.0,89.71,USIG01,2025-05-20,USD_SWAP
US45687VAA44,980000.0,102.29,USIG01,2025-05-20,USD_SWAP
US00287YBX67,7978000.0,94.83,USIG01,2025-05-20,USD_SWAP
US65339KCT51,1435000.0,100.8,USIG01,2025-05-20,USD_SWAP
US907818FH61,1509000.0,91.23,USIG01,2025-05-20,USD_SWAP
US58769JBE64,620000.0,99.93,USIG01,2025-05-20,USD_SWAP
US438516BU93,1275000.0,93.02,USIG01,2025-05-20,USD_SWAP
US925650AB99,1903000.0,99.82,USIG01,2025-05-20,USD_SWAP
US33767BAD10,959000.0,94.41,USIG01,2025-05-20,USD_SWAP
US595112CA91,1102000.0,101.73,USIG01,2025-05-20,USD_SWAP
US845011AA37,358000.0,97.34,USIG01,2025-05-20,USD_SWAP
US89236TMF92,1155000.0,102.05,USIG01,2025-05-20,USD_SWAP
US26442CBP86,570000.0,101.53,USIG01,2025-05-20,USD_SWAP
US928668BN15,906000.0,91.99,USIG01,2025-05-20,USD_SWAP
US448579AU63,525000.0,100.09,USIG01,2025-05-20,USD_SWAP
US44891ADF12,980000.0,98.36,USIG01,2025-05-20,USD_SWAP
US042735BF63,1150000.0,97.51,USIG01,2025-05-20,USD_SWAP
US718172DN66,1230000.0,100.38,USIG01,2025-05-20,USD_SWAP
US591894CE82,540000.0,101.49,USIG01,2025-05-20,USD_SWAP
US08652BAA70,1057000.0,99.44,USIG01,2025-05-20,USD_SWAP
US656531AJ97,175000.0,108.93,USIG01,2025-05-20,USD_SWAP
US65535HBH12,1005000.0,102.56,USIG01,2025-05-20,USD_SWAP
US134429BN85,1015000.0,101.79,USIG01,2025-05-20,USD_SWAP
US337738AR95,1635000.0,98.65,USIG01,2025-05-20,USD_SWAP
US46188BAB80,1095000.0,92.45,USIG01,2025-05-20,USD_SWAP
US62912XAF15,1441000.0,99.61,USIG01,2025-05-20,USD_SWAP
US28176EAD04,1359000.0,98.84,USIG01,2025-05-20,USD_SWAP
US94106LBT52,1280000.0,100.95,USIG01,2025-05-20,USD_SWAP
US13607LWV16,895000.0,104.38,USIG01,2025-05-20,USD_SWAP
US04686JAA97,1485000.0,98.17,USIG01,2025-05-20,USD_SWAP
US12592BAQ77,1145000.0,99.44,USIG01,2025-05-20,USD_SWAP
US78016HZV58,1650000.0,101.42,USIG01,2025-05-20,USD_SWAP
US05348EBF51,683000.0,95.52,USIG01,2025-05-20,USD_SWAP
US370334CW20,635000.0,102.88,USIG01,2025-05-20,USD_SWAP
US58933YAZ88,1095000.0,86.34,USIG01,2025-05-20,USD_SWAP
US70450YAE32,2683000.0,93.52,USIG01,2025-05-20,USD_SWAP
US26874RAE80,1655000.0,100.36,USIG01,2025-05-20,USD_SWAP
US166756BD74,1185000.0,101.3,USIG01,2025-05-20,USD_SWAP
US233853AQ39,1120000.0,100.76,USIG01,2025-05-20,USD_SWAP
US233331BJ54,1270000.0,100.52,USIG01,2025-05-20,USD_SWAP
US29446MAF95,1888000.0,94.31,USIG01,2025-05-20,USD_SWAP
US701094AN45,1746000.0,95.32,USIG01,2025-05-20,USD_SWAP
US05526DBR52,2343000.0,93.74,USIG01,2025-05-20,USD_SWAP
US04010LBE20,840000.0,102.37,USIG01,2025-05-20,USD_SWAP
US431282AP72,250000.0,97.54,USIG01,2025-05-20,USD_SWAP
US844741BE73,234000.0,96.47,USIG01,2025-05-20,USD_SWAP
US133131AW29,750000.0,98.37,USIG01,2025-05-20,USD_SWAP
US87264AAV70,2555000.0,99.83,USIG01,2025-05-20,USD_SWAP
US776743AF34,1683000.0,98.65,USIG01,2025-05-20,USD_SWAP
US44891ABP12,1450000.0,93.97,USIG01,2025-05-20,USD_SWAP
US244199BJ37,1191000.0,94.17,USIG01,2025-05-20,USD_SWAP
US88032WAN65,3904000.0,98.08,USIG01,2025-05-20,USD_SWAP
US101137AX52,510000.0,98.44,USIG01,2025-05-20,USD_SWAP
US63743HFN70,830000.0,101.11,USIG01,2025-05-20,USD_SWAP
US166764BY53,2428000.0,90.22,USIG01,2025-05-20,USD_SWAP
US472319AE27,632000.0,102.59,USIG01,2025-05-20,USD_SWAP
US606822BH67,2341000.0,97.21,USIG01,2025-05-20,USD_SWAP
US58533EAE32,285000.0,99.31,USIG01,2025-05-20,USD_SWAP
US63307A3A17,1135000.0,101.01,USIG01,2025-05-20,USD_SWAP
US05565EBE41,828000.0,97.89,USIG01,2025-05-20,USD_SWAP
US709599BS26,1085000.0,102.32,USIG01,2025-05-20,USD_SWAP
US023135BZ81,4530000.0,88.0,USIG01,2025-05-20,USD_SWAP
US701094AS32,1739000.0,100.19,USIG01,2025-05-20,USD_SWAP
US097023DB86,1462000.0,95.94,USIG01,2025-05-20,USD_SWAP
US02343UAH86,1090000.0,99.43,USIG01,2025-05-20,USD_SWAP
US857477BD43,786000.0,98.81,USIG01,2025-05-20,USD_SWAP
US62856RAD70,335000.0,99.47,USIG01,2025-05-20,USD_SWAP
US969457CK40,1895000.0,102.06,USIG01,2025-05-20,USD_SWAP
US494368CD38,950000.0,86.68,USIG01,2025-05-20,USD_SWAP
US03027XBJ81,1211000.0,92.05,USIG01,2025-05-20,USD_SWAP
US038222AN54,1230000.0,87.89,USIG01,2025-05-20,USD_SWAP
US95000U3R27,3465000.0,100.22,USIG01,2025-05-20,USD_SWAP
US06738ECP88,1785000.0,101.49,USIG01,2025-05-20,USD_SWAP
US23636ABC45,1850000.0,99.07,USIG01,2025-05-20,USD_SWAP
US86562MDG24,1610000.0,103.46,USIG01,2025-05-20,USD_SWAP
US437076CB65,2247000.0,92.4,USIG01,2025-05-20,USD_SWAP
US02665WDW82,1044000.0,93.19,USIG01,2025-05-20,USD_SWAP
US037389BB82,817000.0,99.81,USIG01,2025-05-20,USD_SWAP
US961214EL30,1115000.0,92.46,USIG01,2025-05-20,USD_SWAP
US459200KA85,4211000.0,96.35,USIG01,2025-05-20,USD_SWAP
US57636QAP90,2420000.0,95.59,USIG01,2025-05-20,USD_SWAP
US38141GWZ35,5031000.0,98.67,USIG01,2025-05-20,USD_SWAP
US808513BA29,920000.0,95.41,USIG01,2025-05-20,USD_SWAP
US05964HAJ41,2085000.0,99.03,USIG01,2025-05-20,USD_SWAP
US756109CA03,850000.0,93.46,USIG01,2025-05-20,USD_SWAP
US254687FQ40,2335000.0,97.41,USIG01,2025-05-20,USD_SWAP
US842587DH79,617000.0,92.67,USIG01,2025-05-20,USD_SWAP
US649840CU75,510000.0,103.16,USIG01,2025-05-20,USD_SWAP
US172967KU42,3325000.0,98.46,USIG01,2025-05-20,USD_SWAP
US38141GC779,880000.0,100.63,USIG01,2025-05-20,USD_SWAP
US66815L2H17,100000.0,95.65,USIG01,2025-05-20,USD_SWAP
US980236AP83,1715000.0,97.08,USIG01,2025-05-20,USD_SWAP
US57629W5B21,1080000.0,101.1,USIG01,2025-05-20,USD_SWAP
US225401AF50,3142000.0,97.72,USIG01,2025-05-20,USD_SWAP
US26441CCC73,840000.0,101.07,USIG01,2025-05-20,USD_SWAP
US694308HW04,1820000.0,96.14,USIG01,2025-05-20,USD_SWAP
US440452AF79,1281000.0,88.1,USIG01,2025-05-20,USD_SWAP
US05964HBA23,1255000.0,101.26,USIG01,2025-05-20,USD_SWAP
US55608JAK43,1196000.0,97.35,USIG01,2025-05-20,USD_SWAP
US78355HKW87,965000.0,101.66,USIG01,2025-05-20,USD_SWAP
US06406GAA94,876000.0,95.15,USIG01,2025-05-20,USD_SWAP
US208251AE82,1013000.0,108.99,USIG01,2025-05-20,USD_SWAP
US38239JAA97,887000.0,97.09,USIG01,2025-05-20,USD_SWAP
US87264ADA07,1680000.0,100.48,USIG01,2025-05-20,USD_SWAP
US55903VBA08,5755000.0,96.94,USIG01,2025-05-20,USD_SWAP
US87612EBJ47,1385000.0,91.09,USIG01,2025-05-20,USD_SWAP
US78355HKV05,720000.0,102.67,USIG01,2025-05-20,USD_SWAP
US294429AW53,1395000.0,101.23,USIG01,2025-05-20,USD_SWAP
US056752AN88,455000.0,101.05,USIG01,2025-05-20,USD_SWAP
US857477CN16,2035000.0,100.07,USIG01,2025-05-20,USD_SWAP
US494368CB71,1359000.0,94.61,USIG01,2025-05-20,USD_SWAP
US86563VBM00,770000.0,102.96,USIG01,2025-05-20,USD_SWAP
US92277GAM96,1145000.0,98.25,USIG01,2025-05-20,USD_SWAP
US872898AG66,615000.0,98.7,USIG01,2025-05-20,USD_SWAP
US67078AAD54,738000.0,99.54,USIG01,2025-05-20,USD_SWAP
US84612MAB19,295000.0,100.91,USIG01,2025-05-20,USD_SWAP
US00131LAH87,1740000.0,96.76,USIG01,2025-05-20,USD_SWAP
US00287YDZ97,2070000.0,101.77,USIG01,2025-05-20,USD_SWAP
US92939UAG13,715000.0,92.1,USIG01,2025-05-20,USD_SWAP
US05523RAJ68,1345000.0,101.69,USIG01,2025-05-20,USD_SWAP
US718172DG16,1697000.0,101.3,USIG01,2025-05-20,USD_SWAP
US192714AC73,622000.0,97.71,USIG01,2025-05-20,USD_SWAP
US824596AC41,400000.0,101.13,USIG01,2025-05-20,USD_SWAP
US427866BE76,850000.0,87.72,USIG01,2025-05-20,USD_SWAP
US74368CBV54,880000.0,103.1,USIG01,2025-05-20,USD_SWAP
US111021AL54,1610000.0,101.95,USIG01,2025-05-20,USD_SWAP
US054561AJ49,2251000.0,99.01,USIG01,2025-05-20,USD_SWAP
US63307A3D55,1005000.0,100.44,USIG01,2025-05-20,USD_SWAP
US446413AL01,1131000.0,96.62,USIG01,2025-05-20,USD_SWAP
US22822VBA89,1772000.0,100.5,USIG01,2025-05-20,USD_SWAP
US127387AN80,1070000.0,99.46,USIG01,2025-05-20,USD_SWAP
US337738BD90,1425000.0,102.17,USIG01,2025-05-20,USD_SWAP
US745310AM41,1140000.0,93.33,USIG01,2025-05-20,USD_SWAP
US03027XCC20,1220000.0,101.87,USIG01,2025-05-20,USD_SWAP
US22822VAK70,1770000.0,97.46,USIG01,2025-05-20,USD_SWAP
US693475AW59,2490000.0,96.23,USIG01,2025-05-20,USD_SWAP
US06368LWU69,1365000.0,103.58,USIG01,2025-05-20,USD_SWAP
US022249AU09,520000.0,105.01,USIG01,2025-05-20,USD_SWAP
US172967NS68,2050000.0,99.99,USIG01,2025-05-20,USD_SWAP
US233853BC34,445000.0,100.39,USIG01,2025-05-20,USD_SWAP
US02005NBQ25,1145000.0,99.26,USIG01,2025-05-20,USD_SWAP
US55608JBC18,980000.0,98.39,USIG01,2025-05-20,USD_SWAP
US049560AR65,780000.0,92.79,USIG01,2025-05-20,USD_SWAP
US928668CL40,750000.0,99.68,USIG01,2025-05-20,USD_SWAP
US44920UAX63,665000.0,101.2,USIG01,2025-05-20,USD_SWAP
US026874DK01,835000.0,98.88,USIG01,2025-05-20,USD_SWAP
US09261XAD49,1028000.0,94.35,USIG01,2025-05-20,USD_SWAP
US466313AH63,1070000.0,97.84,USIG01,2025-05-20,USD_SWAP
US46647PDG81,5235000.0,100.71,USIG01,2025-05-20,USD_SWAP
US059597AE41,495000.0,98.1,USIG01,2025-05-20,USD_SWAP
US49271VAT70,1045000.0,101.44,USIG01,2025-05-20,USD_SWAP
US89236TLL79,1215000.0,100.45,USIG01,2025-05-20,USD_SWAP
US224044CR68,998000.0,102.7,USIG01,2025-05-20,USD_SWAP
US025676AM95,1077000.0,99.8,USIG01,2025-05-20,USD_SWAP
US902494BL61,860000.0,102.55,USIG01,2025-05-20,USD_SWAP
US636274AD47,820000.0,102.79,USIG01,2025-05-20,USD_SWAP
US031162DD92,1415000.0,94.73,USIG01,2025-05-20,USD_SWAP
US78409VBJ26,1872000.0,93.93,USIG01,2025-05-20,USD_SWAP
US91159HJF82,2829000.0,99.81,USIG01,2025-05-20,USD_SWAP
US008685AB51,1265000.0,108.37,USIG01,2025-05-20,USD_SWAP
US59156RBZ01,1635000.0,100.52,USIG01,2025-05-20,USD_SWAP
US927320AA96,1810000.0,97.37,USIG01,2025-05-20,USD_SWAP
US29278GAN88,1745000.0,92.54,USIG01,2025-05-20,USD_SWAP
US04621XAJ72,765000.0,99.92,USIG01,2025-05-20,USD_SWAP
US30217AAB98,1166000.0,99.14,USIG01,2025-05-20,USD_SWAP
US637432NN13,950000.0,97.46,USIG01,2025-05-20,USD_SWAP
US38141GZU11,3820000.0,99.67,USIG01,2025-05-20,USD_SWAP
US8265QNAA04,235000.0,99.88,USIG01,2025-05-20,USD_SWAP
US89236TFT79,1170000.0,97.06,USIG01,2025-05-20,USD_SWAP
US46647PEA03,2975000.0,100.7,USIG01,2025-05-20,USD_SWAP
US00914AAU60,940000.0,101.41,USIG01,2025-05-20,USD_SWAP
US373334KL43,1113000.0,92.91,USIG01,2025-05-20,USD_SWAP
US595017BK96,1105000.0,99.89,USIG01,2025-05-20,USD_SWAP
US637639AM77,815000.0,101.77,USIG01,2025-05-20,USD_SWAP
US534187BH11,546000.0,97.8,USIG01,2025-05-20,USD_SWAP
US98389BAV27,914000.0,98.14,USIG01,2025-05-20,USD_SWAP
US844741BK34,2788000.0,100.1,USIG01,2025-05-20,USD_SWAP
US573874AF10,1320000.0,93.78,USIG01,2025-05-20,USD_SWAP
US00774MAR60,768000.0,99.38,USIG01,2025-05-20,USD_SWAP
US78017FZS54,1085000.0,99.89,USIG01,2025-05-20,USD_SWAP
US694308KF34,885000.0,100.76,USIG01,2025-05-20,USD_SWAP
US125523AH38,5470000.0,99.44,USIG01,2025-05-20,USD_SWAP
US29379VBV45,2084000.0,94.96,USIG01,2025-05-20,USD_SWAP
US891027AS33,1150000.0,99.92,USIG01,2025-05-20,USD_SWAP
US025816DP17,1780000.0,100.97,USIG01,2025-05-20,USD_SWAP
US05964HAF29,1697000.0,97.54,USIG01,2025-05-20,USD_SWAP
US68233JCW27,905000.0,100.67,USIG01,2025-05-20,USD_SWAP
US615369AP01,668000.0,99.17,USIG01,2025-05-20,USD_SWAP
US927804GB45,1005000.0,94.03,USIG01,2025-05-20,USD_SWAP
US46647PEP71,2865000.0,99.85,USIG01,2025-05-20,USD_SWAP
US26884ABK88,833000.0,98.76,USIG01,2025-05-20,USD_SWAP
US78409VAP94,782000.0,92.1,USIG01,2025-05-20,USD_SWAP
US581557BV65,830000.0,99.35,USIG01,2025-05-20,USD_SWAP
US61690U8A11,2560000.0,100.47,USIG01,2025-05-20,USD_SWAP
US64952WFF59,1255000.0,100.74,USIG01,2025-05-20,USD_SWAP
US06418GAL14,1255000.0,99.45,USIG01,2025-05-20,USD_SWAP
US225401AC20,3567000.0,98.75,USIG01,2025-05-20,USD_SWAP
US10373QBX79,1905000.0,100.88,USIG01,2025-05-20,USD_SWAP
US44891ADB08,1230000.0,100.47,USIG01,2025-05-20,USD_SWAP
US025816DG18,1125000.0,100.86,USIG01,2025-05-20,USD_SWAP
US90327QD552,612000.0,89.76,USIG01,2025-05-20,USD_SWAP
US22534PAC77,1850000.0,102.1,USIG01,2025-05-20,USD_SWAP
US454889AS52,430000.0,97.74,USIG01,2025-05-20,USD_SWAP
US50064YAS28,300000.0,101.22,USIG01,2025-05-20,USD_SWAP
US66989HAR93,2359000.0,89.83,USIG01,2025-05-20,USD_SWAP
US89352HAW97,2085000.0,98.89,USIG01,2025-05-20,USD_SWAP
US911312BU95,954000.0,92.4,USIG01,2025-05-20,USD_SWAP
US666807CK64,755000.0,100.41,USIG01,2025-05-20,USD_SWAP
US207597ER21,650000.0,100.52,USIG01,2025-05-20,USD_SWAP
US26444HAH49,991000.0,92.12,USIG01,2025-05-20,USD_SWAP
US31620MBS44,1507000.0,92.08,USIG01,2025-05-20,USD_SWAP
US66815L2Q16,1070000.0,100.75,USIG01,2025-05-20,USD_SWAP
US456873AD03,1354000.0,97.59,USIG01,2025-05-20,USD_SWAP
US44891ADK07,1270000.0,99.67,USIG01,2025-05-20,USD_SWAP
US49327M3F97,1519000.0,102.47,USIG01,2025-05-20,USD_SWAP
US62878U2F87,1475000.0,103.85,USIG01,2025-05-20,USD_SWAP
US743315AJ20,815000.0,108.0,USIG01,2025-05-20,USD_SWAP
US709599BT09,1110000.0,102.09,USIG01,2025-05-20,USD_SWAP
US832696AW80,1175000.0,104.57,USIG01,2025-05-20,USD_SWAP
US233851DF80,1586000.0,97.45,USIG01,2025-05-20,USD_SWAP
US58013MFJ80,1511000.0,92.94,USIG01,2025-05-20,USD_SWAP
US053807AW30,910000.0,103.01,USIG01,2025-05-20,USD_SWAP
US976656CQ97,495000.0,102.13,USIG01,2025-05-20,USD_SWAP
US64110LAX47,1485000.0,107.28,USIG01,2025-05-20,USD_SWAP
US39138QAA31,895000.0,98.35,USIG01,2025-05-20,USD_SWAP
US045054AF03,1135000.0,98.77,USIG01,2025-05-20,USD_SWAP
US24422EVD83,976000.0,91.82,USIG01,2025-05-20,USD_SWAP
US00914AAT97,1065000.0,102.65,USIG01,2025-05-20,USD_SWAP
US00724PAJ84,500000.0,102.53,USIG01,2025-05-20,USD_SWAP
US06406RBX44,1000000.0,100.94,USIG01,2025-05-20,USD_SWAP
US21688ABC53,720000.0,101.09,USIG01,2025-05-20,USD_SWAP
US58013MFX74,815000.0,102.15,USIG01,2025-05-20,USD_SWAP
US94106LBZ13,375000.0,97.94,USIG01,2025-05-20,USD_SWAP
US26078JAD28,3471000.0,100.7,USIG01,2025-05-20,USD_SWAP
US15132HAH49,1145000.0,98.73,USIG01,2025-05-20,USD_SWAP
US86959LAP85,1265000.0,102.63,USIG01,2025-05-20,USD_SWAP
US48723RAD70,385000.0,103.98,USIG01,2025-05-20,USD_SWAP
US459506AP65,1605000.0,92.93,USIG01,2025-05-20,USD_SWAP
US37940XAP78,1205000.0,100.04,USIG01,2025-05-20,USD_SWAP
US05565EAY14,1231000.0,97.49,USIG01,2025-05-20,USD_SWAP
US17275RBX98,1405000.0,101.76,USIG01,2025-05-20,USD_SWAP
US866677AF41,720000.0,92.59,USIG01,2025-05-20,USD_SWAP
US008513AB91,775000.0,92.38,USIG01,2025-05-20,USD_SWAP
US06738EAU91,1880000.0,98.98,USIG01,2025-05-20,USD_SWAP
US413875AW58,1537000.0,99.42,USIG01,2025-05-20,USD_SWAP
US502431AM16,1604000.0,99.42,USIG01,2025-05-20,USD_SWAP
US90261AAD46,565000.0,100.31,USIG01,2025-05-20,USD_SWAP
US149123CH22,1387000.0,92.2,USIG01,2025-05-20,USD_SWAP
US59001ABA97,220000.0,100.18,USIG01,2025-05-20,USD_SWAP
US18977W2G46,205000.0,100.26,USIG01,2025-05-20,USD_SWAP
US91324PDS83,1550000.0,94.05,USIG01,2025-05-20,USD_SWAP
US64952WFG33,555000.0,102.22,USIG01,2025-05-20,USD_SWAP
US361448BA03,383000.0,96.85,USIG01,2025-05-20,USD_SWAP
US06405LAH42,615000.0,101.1,USIG01,2025-05-20,USD_SWAP
US928668BS02,1835000.0,98.62,USIG01,2025-05-20,USD_SWAP
US02665WEM91,1120000.0,101.66,USIG01,2025-05-20,USD_SWAP
US032095AP67,930000.0,102.23,USIG01,2025-05-20,USD_SWAP
US05583JAC62,1770000.0,96.86,USIG01,2025-05-20,USD_SWAP
US651639AX42,1611000.0,93.61,USIG01,2025-05-20,USD_SWAP
US427866BL10,970000.0,101.79,USIG01,2025-05-20,USD_SWAP
US86562MBG42,854000.0,99.33,USIG01,2025-05-20,USD_SWAP
US260543CY77,1139000.0,100.65,USIG01,2025-05-20,USD_SWAP
US74456QBY17,480000.0,95.48,USIG01,2025-05-20,USD_SWAP
US30212PAP09,1682000.0,97.65,USIG01,2025-05-20,USD_SWAP
US30231GBN16,3308000.0,91.67,USIG01,2025-05-20,USD_SWAP
US822582CG52,190000.0,92.91,USIG01,2025-05-20,USD_SWAP
US94106LCC19,1200000.0,101.07,USIG01,2025-05-20,USD_SWAP
US743315AV57,1073000.0,98.73,USIG01,2025-05-20,USD_SWAP
US142339AH37,1210000.0,97.49,USIG01,2025-05-20,USD_SWAP
US14913UAU43,1255000.0,101.42,USIG01,2025-05-20,USD_SWAP
US09261BAJ98,1275000.0,102.62,USIG01,2025-05-20,USD_SWAP
US032095AH42,865000.0,99.79,USIG01,2025-05-20,USD_SWAP
US501044DL23,1364000.0,100.14,USIG01,2025-05-20,USD_SWAP
US86562MCG33,3300000.0,91.7,USIG01,2025-05-20,USD_SWAP
US23311VAJ61,1280000.0,101.43,USIG01,2025-05-20,USD_SWAP
US830505BB89,1145000.0,102.63,USIG01,2025-05-20,USD_SWAP
US92564RAJ41,870000.0,100.72,USIG01,2025-05-20,USD_SWAP
US58769JAZ03,830000.0,100.28,USIG01,2025-05-20,USD_SWAP
US40434LAM72,1580000.0,100.09,USIG01,2025-05-20,USD_SWAP
US45112EAH27,600000.0,97.63,USIG01,2025-05-20,USD_SWAP
US422806AA75,1185000.0,101.7,USIG01,2025-05-20,USD_SWAP
US14913UAX81,860000.0,101.95,USIG01,2025-05-20,USD_SWAP
US86562MDB37,1500000.0,103.73,USIG01,2025-05-20,USD_SWAP
US29717PAY34,625000.0,92.33,USIG01,2025-05-20,USD_SWAP
US110122CP17,3956000.0,96.17,USIG01,2025-05-20,USD_SWAP
US02666TAA51,865000.0,98.87,USIG01,2025-05-20,USD_SWAP
US92338CAD56,1325000.0,102.6,USIG01,2025-05-20,USD_SWAP
US74949LAC63,1390000.0,98.34,USIG01,2025-05-20,USD_SWAP
US210518DW33,660000.0,100.76,USIG01,2025-05-20,USD_SWAP
US05464HAC43,865000.0,98.13,USIG01,2025-05-20,USD_SWAP
US892330AC56,230000.0,97.06,USIG01,2025-05-20,USD_SWAP
US38141GWV21,3446000.0,97.78,USIG01,2025-05-20,USD_SWAP
US49177JAH59,1830000.0,102.52,USIG01,2025-05-20,USD_SWAP
US58769JAC18,970000.0,101.2,USIG01,2025-05-20,USD_SWAP
US637417AK28,750000.0,96.91,USIG01,2025-05-20,USD_SWAP
US817826AD20,1900000.0,91.12,USIG01,2025-05-20,USD_SWAP
